19, 13, 5, 5, 1.0, 2, 2, 1.0, 7, 9, 0.777777777778, 0, 4, 4, 3, 1, 0, 2, 2, 5, 8, 0.625, 1, 2, 0.5, 2, 3, 0.666666666667, 0, 1, 1, 3, 1, 0, 1, 4, 0, 0, 
19, 17, 5, 7, 0.714285714286, 2, 4, 0.5, 7, 9, 0.777777777778, 0, 4, 4, 3, 1, 0, 2, 3, 7, 11, 0.636363636364, 1, 3, 0.333333333333, 2, 3, 0.666666666667, 1, 2, 3, 5, 1, 0, 1, 4, 0, 0, 
20, 17, 5, 7, 0.714285714286, 2, 4, 0.5, 8, 11, 0.727272727273, 0, 4, 4, 3, 1, 0, 2, 3, 7, 11, 0.636363636364, 1, 3, 0.333333333333, 2, 3, 0.666666666667, 1, 2, 3, 5, 1, 0, 1, 5, 0, 0, 
22, 19, 6, 9, 0.666666666667, 2, 4, 0.5, 8, 11, 0.727272727273, 0, 5, 5, 4, 1, 0, 2, 3, 8, 13, 0.615384615385, 1, 3, 0.333333333333, 2, 3, 0.666666666667, 1, 3, 4, 6, 1, 0, 1, 5, 0, 0, 
22, 19, 6, 9, 0.666666666667, 2, 4, 0.5, 8, 11, 0.727272727273, 0, 5, 5, 4, 1, 0, 2, 3, 8, 14, 0.571428571429, 1, 3, 0.333333333333, 2, 3, 0.666666666667, 1, 3, 4, 6, 1, 0, 1, 5, 0, 0, 
22, 19, 6, 9, 0.666666666667, 2, 4, 0.5, 8, 11, 0.727272727273, 0, 5, 5, 4, 1, 0, 2, 3, 8, 14, 0.571428571429, 1, 3, 0.333333333333, 2, 3, 0.666666666667, 1, 3, 4, 6, 1, 0, 1, 5, 0, 0, 
22, 19, 6, 9, 0.666666666667, 2, 4, 0.5, 8, 11, 0.727272727273, 0, 5, 5, 4, 1, 0, 2, 3, 8, 14, 0.571428571429, 1, 3, 0.333333333333, 2, 3, 0.666666666667, 1, 3, 4, 6, 1, 0, 1, 5, 0, 0, 
22, 21, 6, 10, 0.6, 2, 4, 0.5, 8, 11, 0.727272727273, 0, 5, 5, 4, 1, 0, 2, 3, 9, 16, 0.5625, 1, 3, 0.333333333333, 2, 3, 0.666666666667, 1, 4, 5, 6, 1, 1, 1, 5, 0, 0, 
24, 24, 7, 12, 0.583333333333, 2, 5, 0.4, 8, 11, 0.727272727273, 0, 5, 5, 5, 1, 0, 2, 3, 10, 17, 0.588235294118, 2, 4, 0.5, 2, 3, 0.666666666667, 1, 5, 6, 7, 1, 1, 1, 5, 0, 0, 
24, 24, 7, 13, 0.538461538462, 2, 6, 0.333333333333, 8, 11, 0.727272727273, 1, 6, 7, 5, 1, 0, 2, 4, 10, 18, 0.555555555556, 2, 4, 0.5, 2, 3, 0.666666666667, 1, 5, 6, 7, 1, 1, 1, 5, 0, 0, 
24, 24, 7, 13, 0.538461538462, 2, 6, 0.333333333333, 8, 11, 0.727272727273, 1, 6, 7, 5, 1, 0, 2, 4, 10, 18, 0.555555555556, 2, 4, 0.5, 2, 3, 0.666666666667, 1, 5, 6, 7, 1, 1, 1, 6, 0, 0, 
24, 24, 7, 13, 0.538461538462, 2, 6, 0.333333333333, 8, 11, 0.727272727273, 1, 6, 7, 5, 1, 0, 2, 4, 10, 18, 0.555555555556, 2, 4, 0.5, 2, 3, 0.666666666667, 1, 5, 6, 7, 1, 1, 1, 6, 0, 0, 
24, 24, 7, 13, 0.538461538462, 2, 6, 0.333333333333, 8, 13, 0.615384615385, 1, 7, 8, 5, 1, 0, 2, 4, 10, 19, 0.526315789474, 2, 5, 0.4, 2, 3, 0.666666666667, 1, 6, 7, 7, 1, 1, 1, 6, 0, 0, 
27, 24, 8, 14, 0.571428571429, 2, 6, 0.333333333333, 9, 14, 0.642857142857, 1, 7, 8, 6, 2, 0, 2, 4, 10, 19, 0.526315789474, 2, 5, 0.4, 2, 3, 0.666666666667, 1, 6, 7, 7, 1, 1, 2, 7, 0, 0, 
30, 24, 9, 15, 0.6, 2, 6, 0.333333333333, 10, 15, 0.666666666667, 1, 8, 9, 7, 2, 1, 2, 4, 10, 20, 0.5, 2, 5, 0.4, 2, 3, 0.666666666667, 1, 6, 7, 7, 1, 1, 2, 7, 0, 0, 
30, 24, 9, 15, 0.6, 2, 6, 0.333333333333, 10, 15, 0.666666666667, 1, 8, 9, 7, 2, 1, 2, 4, 10, 20, 0.5, 2, 5, 0.4, 2, 3, 0.666666666667, 1, 6, 7, 7, 1, 1, 2, 7, 0, 0, 
30, 24, 9, 15, 0.6, 2, 6, 0.333333333333, 10, 15, 0.666666666667, 1, 8, 9, 7, 2, 1, 2, 4, 10, 20, 0.5, 2, 5, 0.4, 2, 3, 0.666666666667, 1, 6, 7, 7, 1, 1, 2, 7, 0, 0, 
30, 25, 9, 15, 0.6, 2, 6, 0.333333333333, 10, 15, 0.666666666667, 1, 8, 9, 7, 2, 1, 2, 5, 10, 20, 0.5, 2, 5, 0.4, 3, 5, 0.6, 1, 6, 7, 7, 1, 1, 2, 7, 0, 0, 
32, 31, 10, 17, 0.588235294118, 2, 7, 0.285714285714, 10, 15, 0.666666666667, 1, 8, 9, 8, 2, 1, 2, 5, 12, 22, 0.545454545455, 4, 7, 0.571428571429, 3, 5, 0.6, 1, 7, 8, 9, 1, 1, 2, 7, 0, 0, 
34, 31, 11, 18, 0.611111111111, 2, 7, 0.285714285714, 10, 15, 0.666666666667, 1, 8, 9, 8, 2, 1, 2, 5, 12, 22, 0.545454545455, 4, 7, 0.571428571429, 3, 5, 0.6, 1, 7, 8, 9, 1, 1, 3, 8, 0, 0, 
35, 31, 11, 18, 0.611111111111, 2, 7, 0.285714285714, 11, 17, 0.647058823529, 1, 8, 9, 8, 2, 1, 2, 5, 12, 22, 0.545454545455, 4, 7, 0.571428571429, 3, 5, 0.6, 1, 7, 8, 9, 1, 1, 3, 8, 0, 0, 
35, 31, 11, 18, 0.611111111111, 2, 7, 0.285714285714, 11, 17, 0.647058823529, 1, 8, 9, 8, 2, 1, 2, 5, 12, 22, 0.545454545455, 4, 7, 0.571428571429, 3, 5, 0.6, 1, 7, 8, 9, 1, 1, 3, 8, 0, 0, 
