0, 2, 0, 2, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1.0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0.0, 
2, 2, 1, 5, 0.2, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 1, 2, 0.5, 0, 1, 0.0, 0, 0, 0, 0, 3, 3, 1, 0, 1, 1, 0, 0.5, 
2, 4, 1, 7, 0.142857142857, 0, 1, 0.0, 0, 0, 0, 2, 1, 3, 0, 1, 1, 0, 2, 2, 4, 0.5, 0, 1, 0.0, 0, 0, 0, 0, 3, 3, 2, 0, 1, 1, 0, 0.333333333333, 
2, 4, 1, 8, 0.125, 0, 2, 0.0, 0, 0, 0, 2, 1, 3, 0, 1, 1, 0, 3, 2, 4, 0.5, 0, 1, 0.0, 0, 0, 0, 0, 3, 3, 2, 0, 1, 1, 1, 0.333333333333, 
2, 4, 1, 9, 0.111111111111, 0, 3, 0.0, 0, 0, 0, 2, 2, 4, 0, 1, 1, 0, 3, 2, 6, 0.333333333333, 0, 1, 0.0, 0, 0, 0, 0, 4, 4, 2, 0, 1, 1, 2, 0.333333333333, 
7, 6, 3, 11, 0.272727272727, 1, 4, 0.25, 0, 0, 0, 2, 2, 4, 2, 1, 1, 0, 3, 3, 7, 0.428571428571, 0, 1, 0.0, 0, 0, 0, 0, 4, 4, 3, 0, 1, 1, 2, 0.538461538462, 
7, 10, 3, 13, 0.230769230769, 1, 5, 0.2, 0, 0, 0, 2, 2, 4, 2, 1, 1, 0, 3, 5, 9, 0.555555555556, 0, 1, 0.0, 0, 0, 0, 0, 6, 6, 5, 0, 1, 1, 2, 0.411764705882, 
7, 12, 3, 14, 0.214285714286, 1, 5, 0.2, 0, 0, 0, 2, 2, 4, 2, 1, 1, 0, 4, 6, 10, 0.6, 0, 1, 0.0, 0, 0, 0, 0, 7, 7, 5, 0, 1, 2, 2, 0.368421052632, 
7, 12, 3, 14, 0.214285714286, 1, 5, 0.2, 0, 0, 0, 2, 2, 4, 2, 1, 1, 0, 4, 6, 10, 0.6, 0, 1, 0.0, 0, 0, 0, 0, 7, 7, 5, 0, 1, 2, 2, 0.368421052632, 
7, 12, 3, 14, 0.214285714286, 1, 5, 0.2, 0, 0, 0, 2, 2, 4, 2, 1, 1, 0, 4, 6, 10, 0.6, 0, 1, 0.0, 0, 0, 0, 0, 7, 7, 5, 0, 1, 2, 2, 0.368421052632, 
9, 12, 4, 15, 0.266666666667, 1, 5, 0.2, 0, 0, 0, 2, 3, 5, 2, 1, 1, 0, 4, 6, 10, 0.6, 0, 1, 0.0, 0, 1, 0.0, 0, 7, 7, 5, 0, 1, 2, 2, 0.428571428571, 
11, 14, 5, 18, 0.277777777778, 1, 5, 0.2, 0, 0, 0, 2, 3, 5, 2, 3, 1, 0, 4, 7, 11, 0.636363636364, 0, 1, 0.0, 0, 1, 0.0, 0, 8, 8, 6, 0, 1, 4, 2, 0.44, 
11, 16, 5, 18, 0.277777777778, 1, 5, 0.2, 0, 0, 0, 2, 3, 5, 2, 4, 1, 1, 4, 8, 12, 0.666666666667, 0, 1, 0.0, 0, 1, 0.0, 0, 9, 9, 6, 0, 1, 5, 2, 0.407407407407, 
14, 19, 6, 20, 0.3, 2, 6, 0.333333333333, 0, 0, 0, 2, 3, 5, 3, 4, 1, 1, 4, 9, 13, 0.692307692308, 1, 2, 0.5, 0, 1, 0.0, 0, 10, 10, 7, 0, 2, 6, 3, 0.424242424242, 
14, 19, 6, 22, 0.272727272727, 2, 7, 0.285714285714, 0, 0, 0, 3, 3, 6, 3, 4, 1, 1, 5, 9, 13, 0.692307692308, 1, 2, 0.5, 0, 1, 0.0, 0, 11, 11, 7, 0, 2, 6, 3, 0.424242424242, 
14, 19, 6, 22, 0.272727272727, 2, 7, 0.285714285714, 0, 0, 0, 3, 3, 6, 3, 4, 1, 1, 5, 9, 13, 0.692307692308, 1, 2, 0.5, 0, 1, 0.0, 0, 11, 11, 7, 0, 2, 6, 3, 0.424242424242, 
14, 19, 6, 22, 0.272727272727, 2, 7, 0.285714285714, 0, 0, 0, 3, 3, 6, 3, 4, 1, 1, 5, 9, 13, 0.692307692308, 1, 2, 0.5, 0, 1, 0.0, 0, 11, 11, 7, 0, 2, 6, 3, 0.424242424242, 
16, 21, 7, 23, 0.304347826087, 2, 7, 0.285714285714, 0, 0, 0, 3, 3, 6, 4, 4, 1, 1, 5, 9, 14, 0.642857142857, 1, 2, 0.5, 2, 3, 0.666666666667, 0, 11, 11, 7, 0, 2, 6, 3, 0.432432432432, 
16, 23, 7, 24, 0.291666666667, 2, 7, 0.285714285714, 0, 0, 0, 3, 4, 7, 4, 4, 1, 1, 5, 10, 15, 0.666666666667, 1, 2, 0.5, 2, 3, 0.666666666667, 0, 12, 12, 8, 0, 2, 6, 3, 0.410256410256, 
18, 26, 8, 26, 0.307692307692, 2, 7, 0.285714285714, 0, 0, 0, 3, 4, 7, 4, 4, 1, 1, 6, 11, 16, 0.6875, 1, 2, 0.5, 3, 5, 0.6, 0, 13, 13, 8, 0, 3, 6, 3, 0.409090909091, 
18, 26, 8, 27, 0.296296296296, 2, 8, 0.25, 0, 0, 0, 3, 5, 8, 4, 4, 1, 1, 6, 11, 16, 0.6875, 1, 2, 0.5, 3, 5, 0.6, 0, 14, 14, 8, 0, 3, 7, 3, 0.409090909091, 
18, 26, 8, 28, 0.285714285714, 2, 9, 0.222222222222, 0, 0, 0, 3, 5, 8, 4, 4, 1, 1, 6, 11, 16, 0.6875, 1, 2, 0.5, 3, 5, 0.6, 0, 14, 14, 8, 0, 3, 7, 4, 0.409090909091, 
18, 26, 8, 28, 0.285714285714, 2, 9, 0.222222222222, 0, 0, 0, 3, 5, 8, 4, 4, 1, 1, 6, 11, 16, 0.6875, 1, 2, 0.5, 3, 5, 0.6, 0, 14, 14, 8, 0, 3, 7, 4, 0.409090909091, 
18, 26, 8, 28, 0.285714285714, 2, 9, 0.222222222222, 0, 0, 0, 3, 5, 8, 4, 4, 1, 1, 6, 11, 16, 0.6875, 1, 2, 0.5, 3, 5, 0.6, 0, 14, 14, 8, 0, 3, 7, 4, 0.409090909091, 
20, 28, 9, 29, 0.310344827586, 2, 9, 0.222222222222, 0, 0, 0, 3, 5, 8, 4, 4, 1, 1, 7, 12, 18, 0.666666666667, 1, 3, 0.333333333333, 3, 5, 0.6, 0, 14, 14, 8, 0, 3, 7, 4, 0.416666666667, 
20, 28, 9, 30, 0.3, 2, 10, 0.2, 0, 0, 0, 3, 5, 8, 4, 4, 1, 2, 7, 12, 18, 0.666666666667, 1, 3, 0.333333333333, 3, 5, 0.6, 0, 14, 14, 8, 1, 3, 7, 4, 0.416666666667, 
20, 32, 9, 32, 0.28125, 2, 10, 0.2, 0, 0, 0, 3, 6, 9, 4, 4, 1, 2, 7, 14, 21, 0.666666666667, 1, 3, 0.333333333333, 3, 5, 0.6, 0, 16, 16, 9, 1, 4, 7, 4, 0.384615384615, 
22, 32, 10, 34, 0.294117647059, 2, 11, 0.181818181818, 0, 0, 0, 4, 7, 11, 4, 4, 1, 2, 7, 14, 22, 0.636363636364, 1, 3, 0.333333333333, 3, 5, 0.6, 0, 16, 16, 9, 1, 4, 7, 5, 0.407407407407, 
24, 32, 11, 35, 0.314285714286, 2, 11, 0.181818181818, 0, 0, 0, 4, 7, 11, 5, 4, 1, 2, 8, 14, 22, 0.636363636364, 1, 3, 0.333333333333, 3, 5, 0.6, 0, 16, 16, 9, 1, 4, 7, 5, 0.428571428571, 
24, 32, 11, 35, 0.314285714286, 2, 11, 0.181818181818, 0, 0, 0, 4, 7, 11, 5, 4, 1, 2, 8, 14, 22, 0.636363636364, 1, 3, 0.333333333333, 3, 5, 0.6, 0, 16, 16, 9, 1, 4, 7, 5, 0.428571428571, 
24, 33, 11, 35, 0.314285714286, 2, 11, 0.181818181818, 0, 0, 0, 4, 7, 11, 5, 4, 1, 2, 8, 14, 22, 0.636363636364, 1, 3, 0.333333333333, 4, 6, 0.666666666667, 0, 16, 16, 9, 1, 4, 7, 5, 0.421052631579, 
